pred0,prey0,psi0_unit,psi1_unit,psi2_unit,psi3_unit,replicate,reward_delta_negative_rmse,round,t_span,t_start
29.33211032712493,59.708588693438784,0.9927147173359696,0.9732844130849971,0.0035915717939093428,0.4687539374288916,1,0.011146624151737672,20,4.043098861526913,7.479860237822823
23.772451069235533,59.006246753456686,0.9751561688364172,0.7508980427694213,0.8669967208925432,0.48393618261361704,2,-0.0041355514733980026,1,14.403960650710518,2.7081259204507413
27.46301930313297,29.40016559149602,0.23500413978740053,0.8985207721253188,0.11836922655588344,0.8723749601193876,2,0.0005537343614235579,2,5.420430718670602,12.718851170357583
27.46301930313297,29.40016559149602,0.23500413978740053,0.8985207721253188,0.11836922655588344,0.8723749601193876,2,-0.0005270330271000823,3,5.420430718670602,12.718851170357583
13.740809838868813,22.44641274543081,0.061160318635770206,0.3496323935547525,0.31094730957699424,0.24667045542009303,2,0.010323000913006641,4,7.73136771492393,3.026309113141371
11.880107766874927,39.28334163657326,0.4820835409143316,0.27520431067499707,0.07535479556363178,0.3120771145988228,2,-0.00438790755885346,5,4.904257546763581,4.711035747532977
11.600102808526149,22.10188922418225,0.05254723060455624,0.2640041123410459,0.2595068185126379,0.12254382684713949,2,0.002995111432010339,6,7.114081822151655,1.5790897259526548
13.740809838868813,22.44641274543081,0.061160318635770206,0.3496323935547525,0.31094730957699424,0.24667045542009303,2,0.0028628986126367773,7,7.73136771492393,3.026309113141371
13.740809838868813,22.44641274543081,0.061160318635770206,0.3496323935547525,0.31094730957699424,0.24667045542009303,2,-0.0019116607124587681,8,7.73136771492393,3.026309113141371
13.740809838868813,22.44641274543081,0.061160318635770206,0.3496323935547525,0.31094730957699424,0.24667045542009303,2,-0.0014735358286143974,9,7.73136771492393,3.026309113141371
15.82534778397488,20.032489622362192,0.0008122405590548221,0.43301391135899525,0.8587968224247327,0.3817242294331261,2,0.0017124943240067192,10,14.305561869096792,2.173705007573638
13.740809838868813,22.44641274543081,0.061160318635770206,0.3496323935547525,0.31094730957699424,0.24667045542009303,2,0.014618491138254752,11,7.73136771492393,3.026309113141371
15.82534778397488,20.032489622362192,0.0008122405590548221,0.43301391135899525,0.8587968224247327,0.3817242294331261,2,-0.01085176216923997,12,14.305561869096792,2.173705007573638
15.255187725186671,59.43886752162368,0.985971688040592,0.41020750900746683,0.4488597660624073,0.17020363138801708,2,-0.003073052571552881,13,9.386317192748887,1.8064873561947028
13.740809838868813,22.44641274543081,0.061160318635770206,0.3496323935547525,0.31094730957699424,0.24667045542009303,2,0.007063279118322302,14,7.73136771492393,3.026309113141371
13.740809838868813,22.44641274543081,0.061160318635770206,0.3496323935547525,0.31094730957699424,0.24667045542009303,2,0.006123377000299385,15,7.73136771492393,3.026309113141371
13.740809838868813,22.44641274543081,0.061160318635770206,0.3496323935547525,0.31094730957699424,0.24667045542009303,2,-0.003156670018064134,16,7.73136771492393,3.026309113141371
13.740809838868813,22.44641274543081,0.061160318635770206,0.3496323935547525,0.31094730957699424,0.24667045542009303,2,-0.002310946799185254,17,7.73136771492393,3.026309113141371
5.170168502594067,59.557423126189065,0.9889355781547267,0.0068067401037626984,0.29688734000432193,0.43629695451298245,2,0.012649648579693196,18,7.562648080051863,5.426378764879567
